"","Acari","Aeshnidae","Ameletidae","Arctopsychinae","Athericidae","Baetidae","Belostomatidae","Bivalvia","Blephariceridae","Brachycentridae","Caenidae","Calamoceratidae","Calopterygidae","Capniidae","Ceratopogonidae","Chironomidae","Chloroperlidae","Coenagrionidae","Cordulegastridae","Corduliidae","Corixidae","Corydalidae","Crangonyctidae","Decapoda","Deuterophlebiidae","Dixidae","Dryopidae","Dytiscidae","Elmidae","Empididae","Ephemerellidae","Ephydridae","Gammaridae","Gastropoda","Glossiphoniidae","Glossosomatidae","Goeridae","Gomphidae","Gyrinidae","Haliplidae","Helicopsychidae","Helophoridae","Heptageniidae","Hyalellidae","Hydraenidae","Hydridae","Hydrophilidae","Hydropsychidae","Hydroptilidae","Isonychiidae","Isopoda","Lepidostomatidae","Leptoceridae","Leptohyphidae","Leptophlebiidae","Lestidae","Leuctridae","Libellulidae","Limnephilidae","Naucoridae","Nematoda","Nematomorpha","Nemouridae","Odontoceridae","Oligochaeta","Ostracoda","Peltoperlidae","Perlidae","Perlodidae","Philopotamidae","Phryganeidae","Polycentropodidae","Psephenidae","Psychodidae","Psychomyiidae","Pteronarcyidae","Pyralidae","Rhyacophilidae","Sericostomatidae","Sialidae","Simuliidae","Siphlonuridae","Stratiomyidae","Tabanidae","Taeniopterygidae","Tetrastemmatidae","Tipulidae","Turbellaria","Uenoidae","Unambiguous_NotAtRefCal"
"LV5_1_20100504",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LV5_200010",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LV5_2005Winter",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LV5_2006",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LV5_20090514",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LV5_dup_2005Winter",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LV5_dup_2006",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LV5_site5_200104",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LVC5_200110",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LVC5_2002Fall",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LVC5_2002Spring",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LVC5_2003Fall",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LVC5_2003Spring",0.87482451114894,0.0502939205963801,0.0499188836788229,0,0.00247758619011382,0.981631448261883,0.0848132449716827,0.174835635329353,0.00326009909193402,0.529684021063,0.347702924989937,0.0406815804245428,0.0255414659032935,0.0967676703189139,0.836933769573176,0.99998717948718,0.0918159442859332,0.456091271197415,0.038255710879366,0.0119500805152979,0.1589872727998,0.131115073061167,0.0253544519128896,0.000492758089368259,0.000197800749974663,0.359038936902708,0.0769756484621168,0.536155246599453,0.450548797464374,0.364165988551692,0.377556351876378,0.0770069062600382,0.0260342239926617,0.567256430339905,0.00618181818181818,0.0781373713754517,0,0.0458809666325786,0.0136654594620696,0.171160730941866,0.0925398054768725,0,0.299303543849297,0.0802124767362608,0.158762986842233,0.0260068289822435,0.300083954256393,0.681023772511503,0.767446676360567,0.000949152542372881,0.0119500805152979,0.310901566512583,0.151872836352967,0.328976849862112,0.378403735358231,0.0889162190466538,0.00155470873731743,0.160940871214268,0.0656620720745997,0.0510829318065869,0.0709490148399323,3.1002331002331e-05,0.385503722675425,0.0520171601509111,0.707823168362861,0.516795987049128,0.00382923746945486,0.0587657833603117,0.34600369344485,0.223139206412327,0.000198083398083398,0.0494559704569837,0.281055087775703,0.0995012155261971,0.323733136501725,0.027563084351441,0.051116602186195,0.184949604559378,0.357791047771519,0.154666185407158,0.78903383208538,0.0390448490941767,0.617013896022371,0.0386291745755268,0.019533465085639,0.0384898831101484,0.460002161163436,0.11990835822656,0.0044595918011817,0
"LV17_site9_200104",0.884234588737045,0.0521343896023643,0.0516188106890698,0,0.00332253283167064,0.982961487787575,0.0781435705046611,0.180214398197216,0.00415714868389887,0.552132781279784,0.347747455785297,0.0440316470132486,0.0253055949209228,0.0957832585868511,0.833515685061411,0.99998717948718,0.0994440697211392,0.459431708838347,0.0393314522954415,0.012772678475577,0.150362890327101,0.127847968673884,0.0222942482220055,0.000611402157164869,0.000197800749974663,0.354986739884977,0.0811114494003772,0.518166548750293,0.48074269999881,0.382902390704086,0.392300607721745,0.0741857509967311,0.0259169970780877,0.577286254806631,0.00409090909090909,0.0873602704195556,0,0.0531473454684275,0.0127304473095434,0.166183279137959,0.0983817704980319,0,0.327135699764495,0.0816776317139741,0.158067702710647,0.0260834579998729,0.279757771741437,0.703207507540178,0.764945015523792,0.0011864406779661,0.012772678475577,0.329364491923372,0.16146609155217,0.34279671301887,0.391289737692096,0.0819797867189172,0.00254236305830509,0.160735301544439,0.0698548654480612,0.0506111898418457,0.0701995193926046,3.1002331002331e-05,0.405384033826923,0.0569357168800794,0.714764130495222,0.514588972952637,0.00599744734599807,0.0705838335709252,0.353522964581476,0.235827106845591,0.000321540188206855,0.0512543359480844,0.296232123606172,0.101623185530137,0.333838259392926,0.0304757002343345,0.053070902537649,0.202105362776592,0.364701368693263,0.159078169694603,0.802357620247598,0.0380678218914832,0.614836660573703,0.039576646479152,0.0163271713793453,0.0393138982236501,0.47979148810377,0.130306717897949,0.00704641697381196,0
"LV9_1_20100505",0.884234588737045,0.0521343896023643,0.0516188106890698,0,0.00332253283167064,0.982961487787575,0.0781435705046611,0.180214398197216,0.00415714868389887,0.552132781279784,0.347747455785297,0.0440316470132486,0.0253055949209228,0.0957832585868511,0.833515685061411,0.99998717948718,0.0994440697211392,0.459431708838347,0.0393314522954415,0.012772678475577,0.150362890327101,0.127847968673884,0.0222942482220055,0.000611402157164869,0.000197800749974663,0.354986739884977,0.0811114494003772,0.518166548750293,0.48074269999881,0.382902390704086,0.392300607721745,0.0741857509967311,0.0259169970780877,0.577286254806631,0.00409090909090909,0.0873602704195556,0,0.0531473454684275,0.0127304473095434,0.166183279137959,0.0983817704980319,0,0.327135699764495,0.0816776317139741,0.158067702710647,0.0260834579998729,0.279757771741437,0.703207507540178,0.764945015523792,0.0011864406779661,0.012772678475577,0.329364491923372,0.16146609155217,0.34279671301887,0.391289737692096,0.0819797867189172,0.00254236305830509,0.160735301544439,0.0698548654480612,0.0506111898418457,0.0701995193926046,3.1002331002331e-05,0.405384033826923,0.0569357168800794,0.714764130495222,0.514588972952637,0.00599744734599807,0.0705838335709252,0.353522964581476,0.235827106845591,0.000321540188206855,0.0512543359480844,0.296232123606172,0.101623185530137,0.333838259392926,0.0304757002343345,0.053070902537649,0.202105362776592,0.364701368693263,0.159078169694603,0.802357620247598,0.0380678218914832,0.614836660573703,0.039576646479152,0.0163271713793453,0.0393138982236501,0.47979148810377,0.130306717897949,0.00704641697381196,0
"LV9_2005Winter",0.884234588737045,0.0521343896023643,0.0516188106890698,0,0.00332253283167064,0.982961487787575,0.0781435705046611,0.180214398197216,0.00415714868389887,0.552132781279784,0.347747455785297,0.0440316470132486,0.0253055949209228,0.0957832585868511,0.833515685061411,0.99998717948718,0.0994440697211392,0.459431708838347,0.0393314522954415,0.012772678475577,0.150362890327101,0.127847968673884,0.0222942482220055,0.000611402157164869,0.000197800749974663,0.354986739884977,0.0811114494003772,0.518166548750293,0.48074269999881,0.382902390704086,0.392300607721745,0.0741857509967311,0.0259169970780877,0.577286254806631,0.00409090909090909,0.0873602704195556,0,0.0531473454684275,0.0127304473095434,0.166183279137959,0.0983817704980319,0,0.327135699764495,0.0816776317139741,0.158067702710647,0.0260834579998729,0.279757771741437,0.703207507540178,0.764945015523792,0.0011864406779661,0.012772678475577,0.329364491923372,0.16146609155217,0.34279671301887,0.391289737692096,0.0819797867189172,0.00254236305830509,0.160735301544439,0.0698548654480612,0.0506111898418457,0.0701995193926046,3.1002331002331e-05,0.405384033826923,0.0569357168800794,0.714764130495222,0.514588972952637,0.00599744734599807,0.0705838335709252,0.353522964581476,0.235827106845591,0.000321540188206855,0.0512543359480844,0.296232123606172,0.101623185530137,0.333838259392926,0.0304757002343345,0.053070902537649,0.202105362776592,0.364701368693263,0.159078169694603,0.802357620247598,0.0380678218914832,0.614836660573703,0.039576646479152,0.0163271713793453,0.0393138982236501,0.47979148810377,0.130306717897949,0.00704641697381196,0
"LV9_2006",0.884234588737045,0.0521343896023643,0.0516188106890698,0,0.00332253283167064,0.982961487787575,0.0781435705046611,0.180214398197216,0.00415714868389887,0.552132781279784,0.347747455785297,0.0440316470132486,0.0253055949209228,0.0957832585868511,0.833515685061411,0.99998717948718,0.0994440697211392,0.459431708838347,0.0393314522954415,0.012772678475577,0.150362890327101,0.127847968673884,0.0222942482220055,0.000611402157164869,0.000197800749974663,0.354986739884977,0.0811114494003772,0.518166548750293,0.48074269999881,0.382902390704086,0.392300607721745,0.0741857509967311,0.0259169970780877,0.577286254806631,0.00409090909090909,0.0873602704195556,0,0.0531473454684275,0.0127304473095434,0.166183279137959,0.0983817704980319,0,0.327135699764495,0.0816776317139741,0.158067702710647,0.0260834579998729,0.279757771741437,0.703207507540178,0.764945015523792,0.0011864406779661,0.012772678475577,0.329364491923372,0.16146609155217,0.34279671301887,0.391289737692096,0.0819797867189172,0.00254236305830509,0.160735301544439,0.0698548654480612,0.0506111898418457,0.0701995193926046,3.1002331002331e-05,0.405384033826923,0.0569357168800794,0.714764130495222,0.514588972952637,0.00599744734599807,0.0705838335709252,0.353522964581476,0.235827106845591,0.000321540188206855,0.0512543359480844,0.296232123606172,0.101623185530137,0.333838259392926,0.0304757002343345,0.053070902537649,0.202105362776592,0.364701368693263,0.159078169694603,0.802357620247598,0.0380678218914832,0.614836660573703,0.039576646479152,0.0163271713793453,0.0393138982236501,0.47979148810377,0.130306717897949,0.00704641697381196,0
